,EMI,ROI,EligibleLoanAmount
99293,458.499345,0.061473487,24600
99302,83.837,0.206349206,9600.000001
99303,310.79741,0.205718824,16950
99305,2685,0.151823579,15600
99309,913.12929,0.099909991,18000
99311,52.69865,0.176954733,4500
99312,188.2343,0.18699187,20100
99318,1279.6,0.242366846,27000
99319,205,0.092970522,8700.000001
99323,368.03239,0.093381686,11376.3
99325,533.8,0.210671718,12600
99329,1152.65052,0.126561272,18000
99332,49.239144,0.15067097,16500
99339,1374.45,0.199935995,25500
99347,1034,0.085923218,15900
99352,478.5,0.137559293,14100
99353,249.07883,0.129677981,22500
99362,1264,0.240121581,26100
99363,223.17,0.2,10800
99367,457.201712,0.225346657,28800
99368,1678,0.077405665,31500
99371,460,0.084249084,35400
99373,265.5885,0.081304548,7200
99376,635.4,0.24110192,1500.000001
99386,414.266671,0.19929538,16200
99388,204.159775,0.105145414,39600
99390,428.92405,0.086757991,10800
99391,117.55794,0.131567521,4500
99399,1509.77682,0.139414802,18000
99400,731.5,0.094612947,12900
99402,255.6979,0.18699187,15000
99404,491.97,0.134199134,5400
99405,620,0.166666667,18900
99414,272.8687,0.145299145,135000
99421,2200.0011,0.099099099,19050
99425,1239.99845,0.134199134,18750
99426,714.842875,0.223300971,12600
99433,2211,0.128464354,22200
99436,324.625,0.206160197,14700
99438,278.10895,0.176954733,12481.5
99443,1015,0.224806202,34020
99452,52.15254,0.120028159,16800
99454,3862.5,0.133824166,11520
99456,66.09172,0.122036874,19500
99457,2293.5,0.23418594,18000
99460,1195.30128,0.181669394,6599.999999
99467,974.99675,0.139784946,19500
99468,1349.5,0.21253642,67500
99470,22.733936,0.232658072,3960
99472,391.895658,0.24110192,21600
99474,189.75,0.076212471,17700
99475,1948.306206,0.152470548,19500
99476,1549,0.134124167,13500
99478,2238.6,0.222999223,36000
99485,349.9965,0.259259259,5249.999999
99487,372.618,0.166666667,36000
99490,65.335005,0.24110192,6000.000001
99491,1768.8,0.128464354,18000
99498,1074.3072,0.190283401,40500
99502,259.8,0.114965926,17400
99503,136.0593,0.224806202,24000
99505,521.95,0.086674582,12000
99506,1642.5,0.098693105,25500
99512,16.2855,0.259259259,9729
99514,530.78172,0.1663193,3999.899999
99518,1242.5,0.1507431,6900.000001
99520,38.7345,0.259259259,9600.000001
99521,159,0.095840868,7200
99522,0,0.259259259,11464.8
99524,104.5,0.094612947,12900
99527,783.9968,0.137931034,3519.299999
99528,930.00465,0.134199134,5100.000001
99529,2084.997915,0.172527927,31500
99530,55.0154,0.253731343,14400
99539,200,0.074074074,29779.2
99547,450.003,0.130434783,15000
99548,279.8,0.122730064,28800
99551,192.530466,0.21253642,8399.999999
99557,237.6,0.067164179,18750
99561,682.5,0.163179916,14400
99562,1270.8,0.24110192,19200
99565,69.5,0.064983637,22500
99568,1559.2353,0.173553719,10800
99574,637.5,0.11308204,55800
99576,165.62625,0.126637555,20100
99579,145.9833,0.103139013,9000
99581,261,0.080036799,12000
99583,1349.5,0.21253642,14850
99591,1383.02315,0.134199134,40500
99594,672,0.118476728,7499.999999
99598,990.00198,0.165275459,12852
99609,459.9977,0.18699187,13104
99614,101.836,0.21875,22740.6
99617,242.382652,0.196916158,21600
99619,825,0.076212471,25950
99621,246.9,0.193548387,12000
99622,0,0.145299145,4716
99625,71.8396,0.21875,6336
99631,273.53673,0.20413848,14874
99634,250,0.2,8100
99635,1869.15,0.180260677,16500
99639,650,0.115044248,7200
99645,3300,0.180327869,33300
99653,1235.85,0.069680901,25800
99655,797.479265,0.137559293,11100
99658,2598.742699,0.206286213,15054
99666,560.3,0.079359234,23063.1
99667,844.13217,0.178307313,20700
99672,1350.00405,0.118942731,18000
99674,646.249428,0.17681923,19500
99677,135.619776,0.24110192,18900
99680,234.4014,0.152542373,52500
99681,116.881764,0.15067097,21000
99682,2875.562181,0.165484436,25020
99683,245.1725,0.148573861,18000
99684,85.88384,0.243570348,9000
99695,869.760115,0.242366846,15000
99699,2815.2,0.190021059,15300
99705,390.47136,0.099909991,10800
99709,88.4628,0.177631579,11245.5
99711,236.470015,0.206286213,11400
99713,159.1072,0.122807018,21600
99715,1987.2,0.142072752,21600
99718,318.848178,0.083493722,21000
99721,1615.951539,0.133373776,16124.1
99723,595.12707,0.093792478,16500
99726,1163.6,0.225346657,21000
99728,243.99939,0.057492931,23700
99730,103.186257,0.189167275,23400
99732,616.19571,0.123959702,12450
99733,1949.25,0.206286213,16500
99735,25.438,0.21875,15900
99736,399.18957,0.099180254,52500
99738,887.5,0.1507431,27300
99739,122.676,0.166666667,14400
99740,1396.8,0.258820042,6599.999999
99743,2696,0.118787452,15000
99745,80.9925,0.2,10500
99746,680.80092,0.084249084,38924.1
99749,365.75209,0.094612947,15545.4
99750,162.55,0.2,10350
99751,478.21686,0.099909991,22500
99753,349.9986,0.122807018,9900
99755,483.833825,0.165623696,19939.5
99759,312.5,0.111111111,900
99764,159.9984,0.137931034,4410
99765,137.73927,0.172527927,7499.999999
99771,168.995633,0.19929538,8155.500001
99772,484.725,0.103139013,4500
99773,1660,0.142367067,29700
99780,232.79562,0.139414802,6900.000001
99783,522,0.080036799,15000
99786,682.5,0.185336049,21775.8
99787,277.77354,0.094612947,16200
99789,27.0586,0.218994064,4200.000001
99791,392.8862,0.224806202,21000
99795,39.912651,0.24110192,11400
99797,24.34075,0.196787149,7596
99798,624.497502,0.19987198,26700
99799,187.5053,0.17184265,5699.999999
99804,1980,0.090081893,38700
99810,68.416866,0.202424629,10800
99812,1299.998,0.166666667,18000
99813,902.000902,0.082737112,28800
99823,1685.598175,0.144201968,2909.999999
99826,150,0.130434783,8100
99829,106.77695,0.247554552,12669
99830,1761.601468,0.128008371,10500
99844,1000,0.090909091,2999.999999
99845,4104,0.214824121,12600
99847,458.696942,0.132622083,9600.000001
99848,16.069095,0.172527927,16500
99850,920.0225,0.159310635,54000
99854,10.057296,0.18646274,7499.999999
99856,2885,0.103460642,45000
99857,126.666936,0.073387695,9600.000001
99862,362.5,0.067599068,8700.000001
99869,294.96542,0.143101971,13200
99870,490,0.122807018,10500
99874,158.543,0.224806202,7710.000001
99879,358.00537,0.151823579,13628.1
99881,899.9964,0.152542373,9360
99895,112.4472,0.193548387,20396.7
99902,193.3012,0.18699187,21000
99907,339.6,0.07825606,10951.2
99909,1062.603036,0.131793714,12000
99915,1020.0017,0.145299145,6750
99916,455,0.166666667,6000.000001
99917,2489,0.19929538,16050
99925,539.6,0.118865098,6720.000001
99929,0,0.227799228,5040
99931,561.0935,0.085505258,23400
99932,198.75,0.073645206,12000
99940,1270.8,0.24110192,21600
99941,2625,0.111111111,16333.2
99942,391.1815,0.159663866,12000
99946,1257.099879,0.183473504,9900
99947,94.283005,0.187982136,27695.1
99948,4685,0.157823817,57000
99950,255.502557,0.162689442,13500
99952,519.8,0.206286213,4204.8
99953,289.8,0.126561272,8768.999999
99955,1270.8,0.24110192,13705.8
99960,2209.15,0.206286213,15540
99963,92.376,0.130434783,11700
99965,2684.99821,0.151823579,19500
99966,519.24807,0.103460642,19500
99969,89.3728,0.137931034,24600
99978,61.224,0.230769231,13500
99983,196.83344,0.190938511,12687.6
99989,36.7894,0.224806202,10500
99990,859.850628,0.203885041,12099.3
99992,720.00072,0.067164179,22650
99995,1035,0.093792478,34800
100000,2599,0.206286213,15600
100006,347.3856,0.181669394,21000
100007,742.50135,0.118942731,18360
100008,113.301133,0.101769514,17250
100009,1907.497275,0.214145383,22500
100013,1238.1314,0.180327869,19500
100014,952.974792,0.111427048,9600.000001
100019,81.628556,0.21253642,22500
100020,1460.2,0.129677981,29400
100021,1110,0.099909991,21300
100026,687.5,0.111111111,11856
100027,0,0.094612947,18000
100042,1382.1,0.139858937,29400
100043,1162.49845,0.134199134,13950
100048,495,0.076212471,34500
100049,372.269623,0.193483345,20016
100051,9.956079,0.126561272,13800
100060,306.771988,0.092476631,32100
100061,39.4226,0.224806202,9600.000001
100062,294,0.068467629,9000
100063,540.345285,0.121651296,36000
100066,63.6768,0.223602484,12595.2
100067,1489.99851,0.129677981,36000
100068,520,0.115044248,23280.6
100073,77.242401,0.24110192,18000
100074,538.542768,0.170055606,34500
100075,1044.174,0.148211244,14451
100077,334.99933,0.062792877,12000
100084,1939.5,0.177293295,11100
100094,176,0.080882353,28500
100095,58.55778,0.083325694,10800
100104,1915.498723,0.113239337,22800
100108,776.1,0.106664284,16200
100109,220.5,0.068467629,43200
100112,769.998,0.166666667,10800
100113,283.9956,0.21875,12300
100114,2218.002218,0.18153544,22500
100119,847.001694,0.144860612,10500
100137,280,0.065420561,18900
100138,2145.7566,0.152542373,46394.4
100139,206.4,0.114260407,9600.000001
100147,1400,0.166666667,18000
100149,358.4368,0.227799228,38400
100151,151.748504,0.19987198,16555.5
100152,3512.5,0.123191583,42900
100157,606.708344,0.116529729,68100
100159,493.528,0.21875,24000
100161,296.975,0.259259259,13914
100167,154.8736,0.122807018,23400
100175,653,0.246136449,17610
100176,787.5,0.207920792,18000
100177,184.6,0.066293184,30600
100178,853.267,0.224806202,5926.5
100179,3450,0.121265378,23637.6
100184,212.8,0.057315234,15450
100188,547.760853,0.159593243,12900
100193,373.5,0.17184265,7499.999999
100194,1140,0.166666667,7380
100195,270.6,0.184006528,21900
100198,311.25,0.17184265,15000
100200,558.093,0.085086917,6900.000001
100203,415,0.076638966,15682.5
100208,195,0.130434783,20100
100210,1754.5,0.224806202,3899.999999
100213,166.975952,0.210858586,18225
100214,1349.5,0.21253642,38100
100215,29.898747,0.24110192,19500
100219,401.702678,0.118088015,15088.2
100225,192.0432,0.087591241,27000
100229,338.576627,0.166597216,7200
100232,411,0.215070644,6000.000001
100236,137.87304,0.121265378,1601.1
100237,240,0.074074074,14400
100244,525,0.14893617,18000
100247,1279.6,0.242366846,10080
100250,1230.7155,0.102333932,27000
100251,360,0.125874126,13054.2
100259,2072.5806,0.18699187,26730
100261,1121.163666,0.18314001,21600
100269,11.0992,0.21875,14269.2
100270,495,0.165275459,9000
100274,1475,0.227799228,23700
100278,165.535425,0.198396794,14250
100279,1903.498731,0.112609815,15517.5
100283,1890,0.173553719,20100
100286,310.5,0.093792478,8111.999999
100291,576.221574,0.139932915,30000
100298,172.79784,0.097472924,6300
100300,182.472129,0.224144619,22920
100302,3426,0.185932921,10500
100305,243,0.07493062,6000.000001
100306,83.7361,0.18699187,18720
100307,408.33981,0.24110192,75000
100308,22.781,0.215686275,18000
100313,547.182,0.152542373,15453.6
100315,1006.8,0.077405665,12900
100318,755.01855,0.26335175,5198.4
100330,1110.185,0.156118143,11100
100332,3177,0.174781317,22500
100341,77.96232,0.155761925,7499.999999
100343,1279.6,0.242366846,45000
100346,594.147157,0.163669817,14400
100347,3678,0.196916158,38400
100348,284.9259,0.086757991,14700
100352,952.131166,0.242366846,26366.4
100353,827.930885,0.193483345,11700
100355,640,0.074074074,67500
100357,749.697501,0.199935995,9000
100358,480.0064,0.137931034,21300
100360,97.438,0.215686275,13500
100362,190,0.086757991,36000
100363,1786.4,0.203314213,18000
100364,744,0.085086917,10500
100371,948.15315,0.126561272,17850
100372,109.6343,0.185999186,8100
100378,84.26671,0.094612947,12000
100379,0,0.224806202,11856
100381,898.002895,0.199679872,31350
100387,832,0.094202899,18900
100388,70.2695,0.145299145,4671
100391,315.201576,0.136143746,8700.000001
100394,297,0.129299086,12000
100401,1750,0.259259259,21240
100402,825.597936,0.171087533,24600
100404,2235,0.129677981,20400
100406,148.2096,0.180327869,14010
100408,273.5,0.098611862,9000
100409,924.0022,0.180327869,22680
100410,32.8965,0.173553719,8399.999999
100413,1418.45,0.205024247,9672.000001
100414,1270.803177,0.24110192,13674.9
100415,899.498201,0.152470548,28500
100416,8.330931,0.173485412,22500
100418,68.067225,0.24110192,20400
100419,213,0.066293184,19500
100421,83.15285,0.134199134,10260
100423,202.315,0.2,9014.4
100426,1634.997275,0.214145383,10500
100427,1049.993,0.259259259,11250
100429,355.5,0.073215941,21000
100431,1758.0641,0.224806202,253260
100434,626.998955,0.094612947,11700
100436,4175,0.143101971,9000
100438,1858.58595,0.144568007,37500
100440,935,0.099099099,18720
100444,525,0.259259259,7499.999999
100445,658.937953,0.225346657,17873.7
100446,849.496602,0.145226088,9690.000001
100450,550,0.215686275,7139.999999
100452,20.943042,0.236582945,9299.999999
100456,135,0.06323185,36000
100458,750.0015,0.130434783,16200
100470,1109.99889,0.099909991,7499.999999
100472,450,0.2,11700
100483,460,0.084249084,35700
100484,86.019435,0.155761925,13200
100485,877.12578,0.18467183,20100
100486,450.07575,0.069767442,15750
100491,1476.8,0.185136897,18000
100492,621.055187,0.130359162,30600
100494,1272.768324,0.131492097,70500
100497,3297.5,0.116529729,3480.000001
100500,328.53285,0.247271359,16350
100514,1750,0.259259259,14400
100519,1731.95,0.239485892,13800
100530,1292.8,0.244256348,28500
100531,1312.5,0.173553719,14700
100545,217.138419,0.24110192,9000
100547,147.723345,0.220880405,10692
100555,1279.6,0.242366846,26100
100559,4230,0.152542373,90000
100560,850.8,0.175393749,22800
100564,1395,0.122422115,84000
100567,2085,0.122036874,30000
100572,735.77,0.242366846,19050
100574,244.92325,0.134199134,18300
100575,2767.5,0.155761925,16500
100578,1279.6,0.242366846,9900
100580,242.419218,0.072528288,24600
100581,576.25,0.187322227,15000
100582,845,0.07791609,25221.6
100583,807.49915,0.078341014,21000
100585,303.0239,0.224806202,15300
100588,662.4,0.142072752,25800
100592,0,0.134873259,11793
100593,366.34115,0.222999223,12000
100594,1326,0.150237933,22200
100596,2295,0.118942731,45000
100603,502.5348,0.236641221,10500
100606,1183.2,0.228275969,27900
100612,1125,0.130434783,18900
100613,339.030405,0.151463725,12378
100615,86.1144,0.193548387,15600
100616,1942.790286,0.244598882,19800
100617,182.444388,0.162408912,6599.999999
100620,675,0.118942731,5249.999999
100621,566.03996,0.160369437,14550
100623,71.291,0.180327869,19800
100626,3900.2626,0.206349206,19200
100638,222.968738,0.15067097,28800
100640,900.002,0.166666667,9085.200001
100644,1270.8,0.24110192,16380
100648,126.40236,0.205718824,19500
100649,2.9725,0.224806202,336.6
100652,875,0.259259259,10242
100655,644.4,0.17681923,15265.8
100664,376.3254,0.141630901,16350
100665,562.5,0.183673469,20271.9
100666,267,0.081726354,30000
100667,451.756968,0.224746104,15600
100668,1619.4,0.21253642,9155.400001
100670,241.8455,0.224806202,1680.000001
100675,783.25,0.107541276,5400
100676,1125.0816,0.193548387,22485
100677,3450,0.18699187,24000
100679,1102.15,0.239485892,36000
100681,145.3654,0.224806202,24000
100684,581.101275,0.178644764,16500
100685,328.916,0.122807018,17250
100686,339.07,0.075785582,24000
100688,1435,0.222999223,18309.6
100689,127.5,0.11308204,0
100690,2600,0.115044248,50400
100692,450,0.130434783,21000
100695,11.109,0.259259259,9900
100699,1912.3,0.128236422,18300
100702,986.398356,0.141188595,22500
100703,1279.596801,0.242366846,10800
100704,1329.9986,0.122807018,8250.000001
100709,297.304704,0.195624196,22500
100710,83.976949,0.242366846,12000
100714,1977,0.165066377,3899.999999
100716,1522.806579,0.132170442,11550
100717,1270.8,0.24110192,19500
100721,1282.49829,0.146029035,9299.999999
100727,177.5,0.1507431,9900
100729,88.2232,0.206349206,9299.999999
100730,1579.1412,0.206349206,27934.5
100731,470.25,0.094612947,13882.2
100737,869.174055,0.21537858,4500
100740,659.003295,0.247837533,25830
100742,117.8345,0.259259259,9900
100746,136.00136,0.063670412,24000
100749,60.188265,0.24110192,26400
100759,153.683775,0.136069114,15600
100764,5393.8641,0.176954733,19500
100766,1279.596801,0.242366846,19500
100768,557.2,0.217894572,13500
100770,23.095851,0.228930527,12600
100776,268.443,0.259259259,27900
100777,934.15,0.09901793,11700
100783,24.150652,0.21253642,17100
100784,399.996,0.166666667,15000
100785,213.75,0.124726477,14853.6
100789,318.888,0.152542373,12750
100790,1760,0.149659864,13500
100797,255.8912,0.113475177,10802.4
100803,44.665443,0.24110192,15000
100807,1400.0035,0.259259259,11520
100808,615.669943,0.242366846,3813.599999
100809,1080,0.118942731,27900
100811,198.985594,0.19929538,17400
100825,2402.5,0.087674482,39900
100829,0,0.224806202,16860
100834,183.7535,0.14893617,15600
100844,1279.596801,0.242366846,9000
100850,114.5592,0.193548387,10950
100852,150.744808,0.077405665,12000
100853,292.8275,0.224806202,13170
100854,536.25,0.076212471,15000
100858,143.5952,0.137931034,48294.6
100872,500.002,0.166666667,13196.1
100873,83.26725,0.215686275,21000
100874,338.521185,0.231655782,16800
100875,87.939312,0.213341724,19686
100876,452.854482,0.08875524,15900
100877,220,0.180327869,15000
100884,1270.8,0.24110192,25815.6
100889,1080,0.152542373,19500
100891,3750,0.130434783,45000
100892,3660.95145,0.163179916,23100
100911,87.598935,0.190611089,37800
100914,43.208458,0.238617329,15115.8
100922,1519.414,0.206349206,36000
100928,653.093224,0.21253642,18600
100929,450.8,0.183939938,20250
100933,524.9965,0.259259259,6599.999999
100934,2399.9964,0.107142857,18000
100936,286.8,0.125415428,48000
100937,1429.45,0.206286213,9600.000001
100939,1889.3,0.21253642,21928.5
100942,411.957,0.130434783,7800.000001
100943,168.92755,0.201596806,5760
100946,2997.479617,0.107063131,48390
100949,657.9776,0.21875,15600
100951,440.25,0.149732166,12300
100956,3298.497801,0.180260677,30600
100959,315.8379,0.145299145,11250
100961,230,0.18699187,31500
100962,317.02305,0.134199134,8399.999999
100969,995.6,0.19929538,10200
100971,240.4963,0.156118143,7200
100973,93.9465,0.212598425,9000
100974,966,0.243570348,24300
100984,881.298741,0.111821654,8694
100985,635.4,0.24110192,19500
100993,982.5,0.061473487,30000
100994,2726.5,0.222999223,22500
100996,327.6,0.111900533,30900
101000,2706.30498,0.172527927,11550
101001,1757.7,0.200703381,17004.3
101002,1349.5,0.21253642,19500
101003,2340,0.163179916,15000
101011,539.6,0.118865098,8399.999999
101014,1124.248501,0.130359162,22200
101015,80.5782,0.084249084,15750
101018,31.61,0.224806202,4110.000001
101021,84.51495,0.226305609,14250
101025,355.23138,0.222999223,14400
101029,3122.498751,0.111032092,42600
101032,745,0.129677981,33600
101038,1648.2,0.215501687,21424.8
101040,1279.2,0.137856712,16500
101044,671.6,0.143762308,22500
101050,1739.915694,0.148863733,21135.3
101057,350,0.122807018,15000
101058,479.9604,0.107142857,9000
101060,4775,0.160369437,12600
101063,2296,0.222999223,11400
101069,124.828179,0.242366846,12000
101070,700,0.259259259,22152.9
101076,121.213004,0.23418594,12043.5
101077,906.80229,0.166527755,25200
101078,292.5,0.088838269,22500
