,LoanStatus
5782,1
5783,1
5785,0
5791,1
5792,1
5796,1
5799,0
5800,1
5801,1
5804,1
5805,1
5806,1
5808,1
5817,1
5820,1
5822,1
5823,1
5824,1
5825,1
5826,1
5829,1
5831,1
5832,0
5833,1
5834,1
5838,1
5841,1
5845,0
5849,1
5851,0
5852,1
5853,1
5857,1
5858,0
5861,0
5862,0
5863,0
5865,1
5866,1
5867,1
5869,0
5871,0
5874,1
5875,0
5877,1
5879,1
5880,1
5882,1
5884,1
5885,1
5889,0
5891,1
5893,1
5894,1
5897,0
5898,0
5900,1
5901,1
5903,1
5904,1
5907,1
5908,1
5911,1
5912,1
5914,0
5915,1
5916,1
5917,1
5919,0
5920,1
5924,1
5930,1
5934,1
5935,1
5936,1
5937,0
5940,0
5941,1
5943,0
5945,0
5947,0
5948,1
5949,0
5950,1
5958,0
5961,0
5962,0
5963,0
5965,0
5967,1
5969,1
5970,1
5975,1
5976,0
5977,1
5979,1
5980,1
5982,1
5984,1
5986,1
5988,0
5991,1
5993,1
5994,1
5997,0
5999,0
6001,1
6003,1
6004,1
6005,0
6006,1
6007,1
6008,1
6010,1
6012,1
6013,1
6017,1
6019,1
6020,1
6021,1
6022,1
6025,1
6026,1
6027,1
6030,1
6031,1
6032,0
6034,1
6035,1
6036,1
6039,1
6041,1
6043,1
6045,0
6050,1
6051,0
6056,0
6058,1
6059,0
6061,0
6067,1
6069,0
6071,0
6072,1
6075,1
6078,1
6079,1
6081,1
6084,1
6085,1
6087,1
6088,0
6089,1
6091,1
6102,1
6103,1
6104,1
6107,1
6109,1
6110,1
6112,1
6114,0
6116,0
6121,1
6122,1
6123,1
6124,1
6127,1
6128,1
6129,1
6133,1
6135,1
6136,1
6137,1
6138,0
6140,0
6142,1
6144,1
6145,0
6146,1
6148,0
6150,1
6156,1
6157,1
6158,0
6159,1
6160,1
6161,1
6162,0
6164,1
6165,0
6168,0
6169,1
6170,0
6178,0
6179,1
6180,1
6184,1
6187,0
6189,1
6190,0
6191,1
6192,1
6195,1
6199,0
6200,0
6202,1
6204,0
6205,1
6208,1
6210,1
6214,1
6215,1
6216,1
6221,1
6222,0
6224,1
6226,1
6228,0
6231,1
6232,1
6237,1
6239,1
6240,1
6244,1
6245,1
6247,1
6248,1
6249,1
6252,1
6253,1
6255,1
6258,1
6259,0
6261,0
6262,0
6263,1
6264,0
6265,1
6268,0
6271,1
6273,0
6275,1
6278,1
6279,1
6281,1
6283,1
6284,1
6286,1
6290,1
6292,1
6293,1
6295,1
6297,0
6300,1
6301,1
6302,1
6305,1
6306,0
6307,0
6308,1
6309,1
6310,1
6313,1
6317,1
6320,1
6323,1
6324,1
6326,1
6328,1
6331,1
6333,0
6336,1
6339,1
6341,1
6342,1
6348,1
6349,0
6350,1
6352,1
6353,1
6355,1
6356,1
6357,0
6358,1
6361,1
6362,1
6363,0
6364,0
6365,1
6366,1
6367,1
6370,1
6371,0
6373,1
6375,0
6378,1
6379,1
6382,1
6384,1
6386,1
6387,0
6389,1
6392,1
6394,1
6395,0
6397,0
6398,1
6402,1
6403,1
6404,1
6405,1
6407,1
6410,1
6413,0
6414,1
6415,0
6419,0
6420,1
6421,1
6422,0
6423,1
6424,0
6425,1
6426,1
6427,1
6429,1
6431,1
6432,1
6433,1
6434,1
6435,1
6436,1
6437,1
6438,1
6439,1
6441,1
6444,1
6446,1
6448,1
6450,1
6451,1
6454,0
6458,1
6459,0
6460,1
6462,1
6467,1
6468,1
6470,1
6471,1
6472,1
6474,1
6475,1
6479,1
6480,1
6482,1
6483,1
6485,1
6487,1
6491,0
6496,0
6498,1
6499,1
6500,1
6501,1
6502,0
6503,1
6504,1
6506,1
6508,0
6511,1
6512,0
6513,0
6514,1
6515,1
6516,0
6521,1
6522,1
6523,1
6525,0
6527,1
6531,1
6533,1
6536,0
6537,1
6538,0
6540,1
6541,1
6543,1
6545,1
6549,1
6550,1
6555,0
6558,1
6561,1
6562,0
6564,1
6565,1
6568,1
6571,0
6572,1
6574,1
6575,0
6576,1
6577,1
6578,1
6579,1
6581,1
6584,1
6585,1
6587,1
6588,1
6589,0
6590,0
6591,0
6593,1
6594,1
6602,0
6604,1
6615,1
6616,1
6620,1
6624,1
6625,1
6626,1
6627,1
6628,1
6629,1
6630,0
6640,1
6643,1
6645,1
6647,1
6649,1
6655,0
6657,0
6658,0
6661,1
6662,0
6663,1
6667,1
6669,1
6674,1
6675,1
6682,1
6683,1
6684,0
6686,1
6689,1
6690,1
6691,0
6693,1
6694,0
6695,1
6697,1
6698,1
6699,1
6700,0
6705,1
6709,1
6713,1
6714,0
6715,1
6716,1
6717,1
6718,0
6719,0
6723,1
6724,0
6725,1
6729,0
6730,1
6732,1
6734,1
6736,1
6737,1
6738,0
6739,0
6742,1
6743,1
6744,1
6745,1
6746,1
6747,1
6748,1
6749,1
6750,1
6751,1
6752,1
6755,0
6756,1
6757,1
6758,1
6759,1
6761,1
6763,1
6765,1
6766,1
6767,1
6769,0
6770,0
6772,1
6773,1
6774,1
6777,1
6779,1
6781,0
6784,1
6785,1
6786,1
6787,1
6789,1
6791,1
6792,0
6793,1
6796,1
6797,1
6800,0
6801,1
6802,1
6803,1
6804,0
6806,1
6808,1
6809,1
6810,1
6811,1
6812,0
6813,1
6814,1
6815,0
6816,1
6819,1
6821,1
6828,1
6830,1
6831,1
6833,1
6836,1
6840,1
6841,1
6844,0
6846,0
6847,0
6848,0
6849,1
6850,1
6852,1
6853,0
6854,1
6855,1
6857,1
6859,0
6861,1
6863,1
6866,0
6874,1
6875,1
6876,0
6877,0
6880,1
6883,1
6887,1
6889,1
6891,1
6893,1
6895,0
6901,1
6902,1
6903,1
6904,1
6905,0
6908,1
6911,1
6913,1
6915,1
6916,1
6919,1
6920,1
6927,1
6931,0
6934,1
6937,0
6938,0
6941,1
6942,1
6946,1
6947,1
6948,1
6951,1
6952,1
6954,0
6955,0
6957,1
6958,1
6959,1
6960,1
6964,1
6965,1
6966,1
6968,1
6969,1
6970,1
6974,1
6975,1
6976,1
6979,1
6981,0
6986,0
6992,1
6994,0
6997,0
6999,1
7001,1
7002,0
7004,1
7005,1
7008,1
7010,1
7011,0
7013,0
7015,1
7016,1
7021,0
7023,1
7024,1
7025,0
7026,1
7027,1
7028,0
7030,1
7031,1
7032,1
7035,1
7036,0
7037,0
7038,1
7039,1
7041,1
7042,1
7046,1
7047,1
7048,1
7049,1
7051,1
7052,1
7053,0
7055,1
7057,1
7058,1
7062,0
7065,0
7066,0
7069,1
7071,1
7072,1
7073,1
7075,1
7077,1
7079,1
7080,0
7081,1
7084,1
7086,1
7090,1
7091,1
7093,0
7094,1
7096,1
7097,1
7099,1
7100,1
7101,0
7107,1
7108,0
7110,1
7111,1
7112,1
7116,0
7120,1
7122,1
7123,1
7124,1
7125,1
7127,0
7131,0
7133,1
7135,1
7136,0
7138,0
7140,1
7145,1
7148,1
7150,1
7151,1
7153,1
7155,1
7157,1
7167,1
7168,1
7170,1
7172,1
7176,0
7179,1
7182,1
7184,1
7187,1
7189,1
7190,0
7191,1
7194,1
7196,0
7197,1
7201,1
7202,1
7203,0
7205,0
7208,1
7210,0
7211,1
7212,0
7213,0
7214,0
7218,0
7220,0
7222,1
7223,1
7227,1
7229,1
7231,1
7236,1
7238,1
7239,1
7244,0
7250,0
7255,1
7257,1
7259,0
7260,0
7261,1
7264,1
7265,0
7266,0
7267,1
7268,0
7270,1
7271,1
7272,0
7275,1
7277,1
7278,1
7279,1
7280,1
7282,0
7284,1
7286,1
7288,0
7289,1
7291,0
7292,0
7293,1
7296,0
7298,1
7299,1
7301,0
7302,0
7303,0
7307,1
7308,1
7311,0
7312,1
7314,1
7315,1
7316,1
7318,1
7319,0
7320,1
7321,1
7323,1
7328,0
7329,1
7332,1
7334,0
7336,1
7338,1
7339,1
7342,1
7343,1
7345,0
7346,1
7350,1
7351,1
7352,0
7356,1
7358,0
7359,1
7360,1
7363,1
7366,1
7368,0
7370,0
7381,1
7387,0
7389,1
7390,1
7395,1
7397,0
7398,0
7399,1
7400,1
7401,1
7403,1
7407,1
7409,0
7410,0
7412,1
7413,1
7414,1
7416,1
7418,1
7422,1
7426,0
7427,0
7429,0
7430,0
7431,1
7434,0
7435,1
7436,0
7437,1
7438,1
7440,0
7441,1
7442,1
7444,1
7446,1
7447,1
7448,1
7453,0
7458,1
7462,0
7473,0
7474,1
7477,1
7479,0
7480,1
7481,1
7482,0
7485,0
7489,1
7490,1
7495,1
7497,1
7498,1
7499,1
7500,1
7501,1
7503,1
7504,1
7505,0
7506,0
7507,1
7513,1
7514,1
7515,1
7516,1
7517,0
7518,1
7519,1
7520,1
7522,1
7527,1
7528,1
7531,1
7532,0
7533,1
7535,1
7536,0
7539,1
7541,1
7542,0
7544,1
7545,1
7546,1
7549,0
7550,1
7552,0
7553,1
7558,1
7559,1
7560,1
7561,1
7563,0
7564,1
7566,1
7567,1
7568,1
7573,0
7574,1
7578,1
7581,0
7583,1
7585,1
7586,1
7588,1
7590,1
7592,0
7593,0
7597,1
7600,1
7601,1
7608,0
7610,1
7611,1
7615,1
7616,1
7619,0
7620,1
7621,1
7625,0
7626,1
7627,1
7631,0
7633,1
7634,1
7637,1
7640,1
7642,1
7643,1
7646,1
7647,0
7649,1
7650,1
7652,1
7653,1
7654,0
7657,0
7658,0
7660,1
7662,1
7663,1
7666,1
7667,1
7668,0
7669,1
7672,0
7673,0
7675,0
7676,1
7678,1
7679,0
7681,1
7682,0
7683,1
7684,1
7685,1
7687,1
7689,0
7690,1
7694,1
7698,1
7700,1
7701,1
7702,1
7703,1
7704,0
7708,1
7709,1
7712,1
7713,1
7717,1
7719,1
7721,1
7722,0
7723,1
7724,1
7726,1
7727,0
7729,1
7730,1
7733,0
7734,1
7735,1
7736,1
7737,1
7739,0
7744,1
7745,1
7746,1
7747,1
7748,1
7749,1
7752,1
7753,1
7757,0
7758,0
7760,1
7763,1
7765,0
7766,1
7767,1
7768,1
7769,1
7771,1
7773,1
7776,1
7778,1
7779,1
7780,0
7781,0
7785,0
7786,1
7787,1
7788,1
7789,1
7790,0
7794,1
7796,0
7800,1
7801,1
7804,0
7808,0
7809,1
7812,0
7815,1
7816,1
7822,0
7823,1
7824,1
7825,1
7826,1
7830,0
7831,1
7833,1
7837,1
7839,1
7840,0
7841,1
7842,1
7843,0
7845,1
7846,1
7847,0
7848,1
7851,1
7852,1
7853,0
7856,1
7857,1
7860,1
7861,1
7862,1
7867,1
7868,1
7873,0
7877,1
7879,1
7880,1
7881,1
7883,1
7884,1
7888,1
7891,0
7897,1
7898,1
7899,0
7900,1
7903,1
7905,1
7906,1
7909,0
7910,1
7911,1
7912,0
7913,1
7914,1
7918,1
7923,0
7924,1
7931,1
7936,1
7937,1
7939,0
7940,0
7941,0
7942,1
7946,1
7947,0
7950,1
7951,0
7954,1
7957,1
7961,1
7965,1
7967,1
7972,1
7975,1
7977,1
7978,1
7979,1
7982,1
7983,1
7984,0
7985,1
7988,1
7989,1
7991,0
7993,1
7994,1
7996,0
7998,0
8001,1
8002,1
8004,1
8008,1
8009,1
8010,0
8011,0
8013,1
8014,1
8016,1
8018,0
8019,0
8020,0
8021,1
8023,0
8026,1
8027,1
8032,0
8033,1
8034,1
8041,1
8042,1
8043,1
8044,1
8045,1
8047,1
8048,1
8054,0
8055,1
8056,1
8060,0
8064,1
8066,1
8067,1
8068,0
8069,1
8070,1
8071,0
8072,1
8074,1
8076,1
8083,1
8090,1
8091,1
8092,1
8093,0
8097,0
8098,1
8101,1
8103,0
8105,0
8106,1
8107,1
8108,1
8109,1
8110,1
8111,0
8112,0
8114,1
8115,1
8116,1
8119,1
8120,1
8122,1
8123,0
8124,1
8125,1
8127,1
8128,1
8131,1
8133,1
8137,0
8138,0
8143,1
8144,1
8146,1
8147,1
8148,0
8150,1
8151,1
8152,1
8153,1
8157,1
8159,1
8161,1
8162,1
8165,1
8166,0
8168,1
8169,0
8170,1
8171,0
8175,0
8176,0
8177,1
8180,0
8184,1
8186,1
8189,1
8192,1
8195,1
8196,0
8197,0
8198,1
8199,1
8205,1
8206,1
8207,1
8210,0
8211,0
8212,1
8213,1
8214,1
8215,1
8216,0
8217,1
8220,0
8221,1
8225,1
8226,1
8227,1
8229,1
8231,1
8232,0
8234,1
8235,1
8239,1
8240,0
8241,1
8242,1
8246,0
8248,0
8249,1
8250,1
8251,1
8252,1
8255,1
8257,1
8264,1
8265,1
8268,1
8269,1
8270,1
8271,1
8274,1
8275,0
8280,0
8281,1
8284,1
8286,0
8287,1
8288,1
8289,0
8290,1
8293,1
8294,1
8295,1
8297,1
8298,1
8300,0
8302,0
8304,1
8305,1
8306,0
8308,1
8309,1
8310,1
8311,1
8312,1
8313,0
8316,1
8318,1
8319,0
8321,1
8322,1
8324,1
8327,1
8328,1
8332,1
8333,0
8334,0
8336,1
8337,1
8338,0
8340,1
8341,1
8342,1
8344,1
8346,0
8348,1
8349,1
8351,1
8352,0
8353,0
8356,1
8361,1
8364,0
8368,1
8370,1
8371,1
8372,1
8375,1
8377,0
8378,0
8379,1
8380,1
8383,1
8388,1
8391,1
8393,1
8402,1
8403,1
8410,0
8411,0
8412,1
8413,1
8415,1
8417,0
8419,1
8420,0
8422,1
8423,1
8425,1
8426,1
8427,1
8428,1
8429,1
8431,1
8433,1
8440,0
8441,1
8443,1
8444,1
8447,1
8449,1
8451,1
8453,0
8454,1
8457,1
8461,0
8462,1
8465,1
8466,0
8467,1
8470,1
8472,1
8474,0
8475,1
8477,1
8479,1
8482,1
8483,1
8489,1
8491,1
8493,1
8495,1
8499,0
8501,1
8503,1
8505,1
8506,1
8508,1
8510,1
8512,1
8513,1
8518,0
8519,1
8522,1
8523,0
8524,1
8526,1
8527,1
8531,1
8536,1
8538,1
8539,1
8540,1
8547,1
8549,1
8552,1
8556,0
8557,1
8558,1
8559,1
8565,1
8566,1
8567,1
8572,1
8575,1
8580,0
8582,1
8584,1
8586,1
8587,1
8588,1
8590,1
8591,0
8592,1
8594,1
8596,1
8597,1
8602,1
8604,1
8612,0
8615,0
8617,1
8619,1
8624,1
8629,1
8631,0
8632,0
8633,1
8634,1
8635,1
8638,1
8639,1
8640,1
8642,1
8643,1
8644,1
8645,0
8647,1
8648,1
8649,1
8652,1
8653,1
8654,0
8656,1
8657,1
8658,0
8663,1
8664,1
8665,1
8666,1
8669,0
8670,1
8671,0
8674,1
8677,1
8678,1
8679,0
8681,0
8682,0
8684,1
8689,1
8690,1
8694,1
8695,1
8698,1
8699,1
8701,1
8703,0
8704,0
8706,1
8707,1
8709,0
8710,1
8712,1
8714,1
8715,1
8717,1
8721,1
8722,1
8723,1
8725,1
8727,1
8728,1
8729,1
8730,1
8735,0
8738,1
8740,1
8744,1
8747,0
8748,0
8749,1
8750,1
8753,1
8755,0
8757,0
8760,0
8763,1
8764,0
8765,1
8766,1
8767,1
8768,1
8772,1
8773,1
8777,0
8778,1
8779,0
8780,1
8783,1
8784,1
8785,1
8787,1
8792,1
8794,0
8796,1
8797,1
8800,0
8802,0
8805,1
8806,0
8807,1
8808,1
8810,1
8811,0
8813,1
8814,0
8818,0
8820,1
8822,1
8824,0
8825,1
8827,1
8828,1
8829,1
8831,1
8833,0
8838,1
8839,0
8840,1
8841,0
8844,0
8845,0
8851,1
8852,0
8854,1
8855,0
8857,1
8858,1
8859,1
8860,1
8862,0
8863,0
8866,1
8870,0
8872,1
8873,0
8874,1
8875,1
8877,0
8880,1
8881,1
8882,1
8883,0
8885,1
8887,1
8892,0
8894,1
8895,1
8896,1
8898,1
8899,1
8900,1
8901,1
8902,1
8904,1
8905,1
8907,1
8908,1
8909,1
8910,1
8912,1
8914,1
8917,1
8919,1
8921,1
8924,0
8927,1
8928,0
8929,1
8933,0
8935,0
8938,1
8939,0
8940,1
8941,0
8942,1
8948,1
8949,1
8950,1
8951,1
8952,1
8956,0
8960,0
8961,1
8962,0
8965,1
8968,1
8972,0
8974,1
8976,1
8978,1
8979,0
8983,1
8986,0
8988,1
8994,1
8997,1
9000,0
9001,1
9006,1
9007,1
9010,1
9013,0
9015,0
9016,0
9020,1
9022,0
9027,1
9030,0
9032,1
9033,0
9035,1
9036,1
9037,1
9038,1
9040,1
9041,0
9043,1
9044,0
9045,1
9046,1
9048,1
9051,0
9052,0
9053,1
9054,1
9055,0
9058,1
9059,0
9069,1
9070,0
9071,1
9073,0
9074,0
9078,1
9082,1
9083,1
9087,1
9088,1
9090,1
9092,1
9094,1
9097,1
9099,1
9100,1
9101,1
9105,0
9107,1
9108,1
9109,0
9110,0
9111,1
9118,1
9121,0
9123,1
9124,1
9131,1
9132,1
9133,1
9136,1
9137,0
9138,1
9139,0
9141,1
9145,1
9146,1
9147,1
9150,1
9151,1
9152,1
9153,0
9154,1
9156,1
9157,0
9159,0
9161,1
9162,1
9164,0
9165,0
9169,1
9171,1
9175,1
9177,1
9179,1
9180,1
9182,1
9183,0
9184,1
9185,1
9189,1
9191,0
9193,0
9194,0
9196,0
9197,1
9198,0
9199,1
9200,1
9201,1
9202,0
9204,1
9207,1
9209,1
9210,0
9212,1
9213,1
9220,1
9222,1
9223,1
9225,0
9226,1
9227,0
9228,1
9230,0
9232,1
9233,0
9239,1
9241,1
9242,1
9243,1
9244,0
9250,1
9251,1
9253,0
9255,1
9256,1
9259,0
9260,0
9261,1
9263,0
9268,1
9269,1
9272,0
9275,1
9276,1
9279,1
9284,0
9286,1
9287,1
9288,1
9292,1
9294,1
9296,1
9297,1
9298,1
9299,0
9301,1
9305,1
9307,1
9309,1
9310,0
9311,0
9313,0
9314,1
9316,0
9317,0
9321,1
9324,1
9325,1
9326,0
9327,0
9328,1
9330,1
9331,0
9334,1
9336,1
9341,1
9342,1
9345,1
9348,1
9350,1
9353,0
9355,1
9356,0
9358,0
9360,1
9363,1
9364,1
9365,1
9368,0
9371,1
9373,0
9375,1
9376,1
9381,0
9382,1
9383,0
9384,1
9385,1
9386,1
9387,1
9388,1
9389,1
9394,1
9397,0
9399,1
9402,1
9403,0
9404,0
9405,0
9406,1
9407,0
9409,1
9410,1
9411,1
9413,0
9415,1
9416,0
9418,1
9419,0
9420,1
9424,1
9425,1
9428,1
9433,1
9435,1
9436,1
9437,1
9444,0
9445,1
9449,1
9453,0
9454,1
9458,1
9462,1
9463,1
9466,1
9467,1
9469,1
9470,1
9471,0
9473,0
9474,1
9475,1
9476,1
9478,1
9480,1
9481,1
9484,0
9488,1
9489,0
9490,1
9493,1
9494,1
9496,1
9497,1
9500,1
9501,1
9502,1
9505,1
9506,1
9508,1
9509,1
9513,0
9514,1
9516,1
9517,1
9519,0
9521,1
9522,1
9524,1
9527,1
9528,1
9531,1
9533,1
9537,1
9538,1
9539,0
9540,1
9541,1
9542,1
9543,1
9544,0
9545,1
9548,1
9551,1
9552,1
9553,1
9554,1
9555,0
9558,1
9560,1
9561,1
9563,1
9564,1
9566,0
9568,1
9571,1
9574,1
9576,1
9577,1
9580,1
9581,1
9582,1
9583,1
9584,1
9588,1
9589,0
9590,1
9593,1
9594,1
9595,1
9596,1
9597,1
9598,1
9599,1
9603,1
9605,1
9610,1
9613,1
9614,1
9615,1
9616,0
9617,0
9618,0
9619,1
9620,1
9621,1
9622,1
9624,1
9628,1
9630,0
9633,1
9634,0
9636,0
9637,1
9638,1
9640,1
9641,1
9642,1
9643,1
9644,1
9645,1
9646,1
9649,1
9650,1
9657,1
9658,1
9659,1
9660,1
9662,1
9665,0
9666,1
9667,1
9668,1
9674,0
9675,1
9677,1
9678,1
9680,1
9682,1
9684,0
9686,1
9688,1
9691,0
9692,1
9693,0
9695,1
9696,1
9697,1
9698,0
9700,1
9701,1
9702,0
9703,1
9704,1
9705,1
9706,1
9708,1
9710,0
9712,1
9715,0
9721,1
9726,1
9728,1
9732,1
9737,1
9738,1
9739,1
9740,1
9743,0
9745,1
9746,1
9747,1
9750,0
9751,1
9755,1
9756,1
9757,1
9759,1
9761,1
9762,1
9763,1
9764,1
9765,1
9769,0
9770,1
9772,1
9773,1
9777,1
9778,0
9780,1
9781,0
9782,1
9783,1
9785,1
9786,1
9789,0
9790,0
9795,1
9798,1
9801,1
9804,0
9805,1
9807,1
9813,1
9816,1
9817,1
9818,1
9823,1
9824,0
9825,1
9827,1
9828,0
9830,1
9832,1
9834,1
9837,1
9839,1
9840,1
9843,1
9845,1
9846,1
9847,1
9848,1
9849,1
9850,1
9852,1
9853,1
9856,1
9857,1
9858,1
9859,1
9861,1
9862,1
9865,0
9870,1
9871,1
9873,1
9874,1
9877,1
9879,1
9881,0
9885,1
9888,1
9890,1
9892,1
9893,0
9894,1
9896,0
9901,0
9902,0
9903,0
9904,1
9905,1
9906,1
9907,0
9908,1
9910,1
9911,0
9915,1
9916,0
9919,1
9921,1
9922,1
9923,1
9924,1
9925,1
9926,0
9930,0
9931,1
9936,1
9938,1
9941,1
9944,1
9945,1
9946,0
9947,0
9948,1
9949,1
9951,1
9954,0
9955,1
9956,1
9958,1
9959,1
9960,0
9961,1
9962,1
9963,1
9964,1
9965,1
9968,1
9969,1
9970,0
9972,0
9973,1
9974,0
9976,0
9979,1
9980,0
9981,0
9982,1
9986,0
9987,0
9990,0
9992,1
9996,0
9999,1
10002,1
10003,1
10004,1
10005,1
10008,1
10009,0
10011,0
10012,1
10013,1
10015,0
10020,1
10029,1
10030,0
10031,1
10033,1
10034,1
10035,0
10037,0
10042,1
10043,1
10045,0
10049,1
10050,1
10052,0
10054,1
10056,1
10057,1
10060,1
10064,0
10066,1
10067,1
10072,1
10073,1
10074,1
10075,0
10076,1
10078,0
10079,1
10081,0
10083,0
10085,1
10087,1
10088,1
10090,1
10093,1
10095,1
10096,1
10100,1
10102,1
10103,1
10104,0
10108,1
10109,0
10111,1
10117,1
10118,0
10121,1
10122,1
10123,1
10126,1
10129,1
10130,0
10140,0
10141,0
10142,1
10143,1
10145,1
10146,1
10149,1
10150,1
10152,1
10153,0
10154,1
10157,1
10158,1
10159,1
10160,1
10161,1
10162,0
10165,1
10166,1
10169,1
10172,0
10173,0
10174,1
10177,1
10178,1
10180,0
10182,1
10183,1
10186,1
10190,1
10192,1
10194,1
10196,1
10198,1
10200,1
10201,1
10202,0
10203,0
10206,1
10207,1
10209,1
10212,1
10214,0
10219,1
10223,1
10224,1
10225,1
10226,0
10228,0
10229,1
10230,0
10237,1
10239,1
10240,1
10241,1
10244,1
10247,0
10248,1
10249,1
10251,1
10252,1
10257,1
10259,0
10260,0
10261,0
10265,0
10266,1
10268,1
10270,1
10271,1
10273,0
10274,0
10278,1
10283,1
10285,1
10286,1
10287,0
10288,1
10289,1
10290,1
10291,0
10295,0
10298,0
10299,1
10300,1
10302,1
10304,1
10305,1
10309,0
10310,0
10311,0
10312,0
10314,0
10315,0
10316,1
10318,1
10320,0
10321,1
10322,0
10324,0
10325,1
10327,0
10328,1
10329,1
10333,1
10334,0
10336,1
10338,1
10341,0
10344,1
10346,1
10347,1
10349,1
10353,0
10354,1
10356,1
10357,1
10360,0
10362,0
10364,1
10367,1
10368,0
10371,1
10373,0
10377,0
10378,0
10380,1
10383,1
10388,1
10391,1
10392,1
10393,1
10398,0
10402,1
10403,1
10404,1
10405,1
10406,1
10407,1
10408,1
10409,0
10413,1
10417,0
10422,1
10423,1
10427,1
10428,1
10429,1
10431,1
10432,1
10435,1
10438,0
10441,1
10447,1
10448,1
10449,0
10450,1
10451,1
10452,0
10454,0
10458,1
10461,1
10462,1
10463,0
10466,1
10468,1
10469,1
10470,0
10475,1
10477,1
10478,0
10481,1
10483,1
10490,1
10494,0
10498,1
10502,0
10504,1
10505,1
10506,1
10507,1
10510,1
10513,1
10514,1
10516,1
10517,1
10519,1
10520,1
10523,1
10525,1
10526,1
10527,0
10529,1
10530,0
10531,0
10532,0
10533,1
10535,1
10536,1
10539,1
10541,1
10544,1
10545,1
10546,1
10547,0
10549,1
10551,1
10553,1
10555,1
10557,0
10559,1
10560,0
10561,1
10565,1
10566,1
10567,1
10568,0
10569,1
10571,1
10572,1
10573,1
10574,1
10575,1
10577,1
10580,1
10581,0
10583,0
10586,0
10587,1
10588,0
10589,1
10591,0
10593,1
10594,1
10595,1
10597,1
10599,1
10602,1
10603,1
10605,1
10608,1
10611,0
10615,1
10616,1
10618,1
10621,0
10624,0
10625,0
10628,0
10630,0
10632,0
10634,1
10635,1
10636,1
10637,0
10640,1
10641,1
10642,1
10646,1
10650,1
10652,0
10654,1
10655,1
10656,1
10657,1
10662,1
10664,1
10666,1
10668,0
10669,1
10673,1
10677,0
10678,0
10683,0
10685,1
10686,1
10687,0
10688,1
10689,1
10690,1
10691,0
10697,1
10702,1
10704,1
10705,1
10706,0
10707,1
10708,0
10709,1
10711,1
10714,1
10716,1
10717,1
10719,1
10722,1
10724,0
10725,1
10726,1
10727,1
10732,1
10733,1
10735,1
10736,0
10737,1
10738,1
10741,0
10742,1
10743,1
10747,1
10750,1
10751,1
10752,0
10755,0
10756,0
10758,0
10759,1
10760,0
10762,1
10768,1
10769,1
10771,1
10772,1
10773,0
10777,0
10782,0
10783,1
10784,0
10785,1
10789,1
10796,1
10806,0
10808,1
10811,1
10813,0
10814,1
10817,1
10819,0
10821,1
10822,0
10823,0
10824,0
10825,1
10832,0
10833,1
10834,1
10835,1
10836,1
10839,1
10843,1
10845,1
10848,1
10855,0
10857,1
10861,0
10863,0
10865,0
10871,1
10872,1
10877,1
10879,0
10882,1
10883,1
10889,1
10892,1
10894,1
10897,0
10898,1
10899,1
10901,1
10902,0
10903,1
10904,1
10905,1
10906,1
10907,0
10908,1
10910,1
10911,0
10912,1
10914,0
10916,1
10918,1
10922,0
10925,0
10926,1
10930,1
10934,1
10935,0
10936,1
10938,1
10940,1
10941,1
10942,1
10943,0
10949,1
10950,1
10952,1
10953,0
10954,0
10958,1
10959,1
10961,1
10962,1
10963,0
10964,1
10967,0
10968,0
10970,1
10973,1
10976,1
10977,1
10978,1
10979,0
10983,0
10984,1
10987,1
10988,1
10991,1
10995,1
10996,1
10998,1
10999,0
11001,1
11002,1
11003,0
11004,1
11005,0
11006,0
11007,1
11008,1
11009,1
11011,1
11013,1
11017,0
11018,1
11019,1
11021,0
11022,1
11023,1
11024,1
11025,1
11026,1
11027,0
11029,0
11035,1
11040,1
11042,1
11044,1
11047,1
11048,1
11051,1
11053,1
11055,1
11056,1
11057,1
11058,0
11060,0
11061,1
11062,0
11063,1
11065,1
11067,1
11068,1
11069,1
11073,1
11077,1
11081,1
11082,1
11083,1
11084,1
11087,1
11090,1
11091,0
11092,0
11094,1
11095,1
11097,1
11098,1
11099,1
11103,1
11104,0
11105,0
11106,0
11107,0
11108,1
11109,1
11110,1
11114,1
11115,1
11116,1
11118,1
11119,1
11123,1
11127,1
11130,1
11131,1
11133,1
11134,1
11136,0
11141,1
11144,1
11148,1
11149,1
11150,1
11154,1
11156,1
11158,1
11159,1
11160,1
11161,1
11162,1
11165,1
11166,1
11168,1
11171,1
11175,1
11177,1
11178,1
11180,1
11181,1
11183,1
11184,1
11185,0
11188,1
11189,1
11190,0
11192,0
11193,1
11197,1
11198,1
11201,1
11202,0
11204,1
11205,1
11207,1
11211,1
11214,1
11215,0
11216,1
11218,0
11219,1
11220,1
11222,1
11223,1
11225,0
11227,0
11228,1
11229,1
11232,1
11234,1
11235,1
11237,0
11238,1
11245,0
11247,1
11248,1
11250,1
11251,1
11255,1
11259,1
11260,1
11261,0
11262,0
11266,1
11268,0
11274,0
11277,1
11278,1
11279,1
11280,0
11283,1
11284,1
11285,1
11286,1
11287,0
11289,1
11292,1
11298,1
11299,0
11301,0
11306,1
11307,0
11308,1
11312,1
11313,1
11318,1
11320,1
11328,0
11330,1
11331,1
11333,0
11334,0
11336,1
11337,1
11342,1
11343,0
11344,1
11345,0
11347,0
11357,0
